Unnamed: 0,interview__key,interview__id,shocks__id,v31102b,typeshock,typeshocknum,shockdisinv,savusedshock,insusedshock,pubtransusedshock,borrusedshock,shocks_Group
182,88-19-48-37,28cc5a6c511543ee80eb6797fffb4508,Accident,1,อุบัติเหตุ,24.0,,,,,0,demographic
183,21-30-60-74,c276473c433049139c6df8411b42bc86,Had to spent money because of ceremony,1,ต้องจ่ายเงิน (จำนวนมาก) ในการจัดพิธีต่าง ๆในครัวเรือน,5.0,,,,,0,social
184,21-30-60-74,c276473c433049139c6df8411b42bc86,Pests and Livestock diseases,1,การระบาดของแมลงและโรคสัตว์,63.0,,,,,0,agricultural
185,51-52-38-51,811f4aedb6b14cffba820596205d9c54,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
186,51-52-38-51,811f4aedb6b14cffba820596205d9c54,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
187,65-44-25-14,513aab34222c44d497340dcc8df752ef,Drought,1,Drought,11.0,,,,,0,agricultural
188,65-44-25-14,513aab34222c44d497340dcc8df752ef,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
189,65-44-25-14,513aab34222c44d497340dcc8df752ef,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
190,42-19-39-00,293c1a46a19d411f94e95d44f36f1607,Drought,1,Drought,11.0,0.0,1.0,0.0,0.0,0,agricultural
191,96-82-59-75,14eb315a0f1448f4a0e30885459ade9b,Flooding of agricultural land,1,น้ำท่วมที่ดินทางการเกษตร,10.0,,,,,0,agricultural
192,96-82-59-75,14eb315a0f1448f4a0e30885459ade9b,Strong decrease of prices for Output,1,ราคาผลผลิตตกต่ำอย่างมาก,21.0,,,,,0,agricultural
193,96-82-59-75,14eb315a0f1448f4a0e30885459ade9b,Strong increase of prices for Input,1,ราคาปัจจัยการผลิตเพิ่มขึ้นอย่างมาก,22.0,,,,,0,agricultural
194,09-35-71-19,2b95ba5035f649acab6e877b0280fd48,Flooding of agricultural land,3,น้ำท่วมที่ดินทางการเกษตร,10.0,0.0,0.0,0.0,3.0,0,agricultural
195,09-35-71-19,2b95ba5035f649acab6e877b0280fd48,Drought,3,ภัยแล้ง,11.0,0.0,0.0,0.0,3.0,0,agricultural
196,09-35-71-19,2b95ba5035f649acab6e877b0280fd48,being cheated at work/business,1,ถูกโกง (จากการทำงาน/ธุรกิจ),46.0,0.0,1.0,0.0,0.0,0,others
197,09-35-71-19,2b95ba5035f649acab6e877b0280fd48,Job loss,2,ตกงาน,62.0,0.0,2.0,0.0,0.0,1,economics
198,09-35-71-19,2b95ba5035f649acab6e877b0280fd48,Pests and Livestock diseases,3,การระบาดของแมลงและโรคสัตว์,63.0,,,,,0,agricultural
199,18-55-88-46,e34ec114b23a4ee39ad27e762a9ca0a3,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
200,18-55-88-46,e34ec114b23a4ee39ad27e762a9ca0a3,Storm,1,Storm,55.0,,,,,0,agricultural
201,18-21-37-32,1f39357d008240689ee51badec8b8292,Strong decrease of prices for Output,1,ราคาผลผลิตตกต่ำอย่างมาก,21.0,,,,,0,agricultural
202,18-21-37-32,1f39357d008240689ee51badec8b8292,Strong increase of prices for Input,1,ราคาปัจจัยการผลิตเพิ่มขึ้นอย่างมาก,22.0,0.0,0.0,0.0,1.0,0,agricultural
203,18-21-37-32,1f39357d008240689ee51badec8b8292,Accident,1,อุบัติเหตุ,24.0,,,,,0,demographic
204,30-00-60-60,cc17e6b8bb234dd0908be719b8cda6f4,Storm,1,Storm,55.0,,,,,0,agricultural
205,76-83-44-06,bc3da9ee278941f7ad72019d83380afa,Storm,1,พายุ,55.0,,,,,0,agricultural
206,86-88-62-58,1f3a089165b246abaa9db4a8a0ab5696,Drought,1,Drought,11.0,,,,,0,agricultural
207,12-50-10-67,bca3ab96b267410b84f9cff902eb0c7f,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
208,58-67-41-72,61ee72c0632c4985bf2873da8f740d4c,Flooding of agricultural land,3,น้ำท่วมที่ดินทางการเกษตร,10.0,,,,,0,agricultural
209,12-97-17-00,94aacba48a1941229ef078bc45551077,Drought,1,Drought,11.0,,,,,0,agricultural
210,12-97-17-00,94aacba48a1941229ef078bc45551077,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
211,12-97-17-00,94aacba48a1941229ef078bc45551077,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
212,12-97-17-00,94aacba48a1941229ef078bc45551077,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
213,14-70-75-30,2a109991c0884828a200c9355c9a3437,Flooding on the house/homestead,1,น้ำท่วมครัวเรือน/ที่อยู่อาศัย,77.0,,,,,0,economics
214,09-19-79-39,029b28bdc1254c24a1f939bbe95c8d24,Drought,1,ภัยแล้ง,11.0,0.0,0.0,0.0,1.0,0,agricultural
215,09-19-79-39,029b28bdc1254c24a1f939bbe95c8d24,Strong decrease of prices for Output,1,ราคาผลผลิตตกต่ำอย่างมาก,21.0,0.0,0.0,0.0,1.0,0,agricultural
216,09-19-79-39,029b28bdc1254c24a1f939bbe95c8d24,Strong increase of prices for Input,1,ราคาปัจจัยการผลิตเพิ่มขึ้นอย่างมาก,22.0,,,,,0,agricultural
217,09-19-79-39,029b28bdc1254c24a1f939bbe95c8d24,Job loss,1,ตกงาน,62.0,0.0,0.0,0.0,1.0,0,economics
218,90-90-54-25,bfe8757a8d074369967673194bc32ddd,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,0.0,0.0,0.0,0.0,0,demographic
219,90-90-54-25,bfe8757a8d074369967673194bc32ddd,Household member left the household,1,การย้ายออกของสมาชิกในครัวเรือน,3.0,,,,,0,others
220,90-90-54-25,bfe8757a8d074369967673194bc32ddd,Strong decrease of prices for Output,1,ราคาผลผลิตตกต่ำอย่างมาก,21.0,0.0,0.0,0.0,0.0,0,agricultural
221,69-45-00-95,09f178cd7bd340d39549733ea1f044c2,House damage,1,House damage,6.0,0.0,1.0,0.0,0.0,0,economics
222,22-25-64-00,56117f2355804aeb86b7bd84ab56c74a,Flooding of agricultural land,1,Flooding of agricultural land,10.0,0.0,0.0,0.0,1.0,0,agricultural
223,22-25-64-00,56117f2355804aeb86b7bd84ab56c74a,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
224,22-25-64-00,56117f2355804aeb86b7bd84ab56c74a,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
225,62-82-56-81,fa6a3a52806f4a1984b1301ad075d210,Death of household member,1,การเสียชีวิตของสมาชิกในครัวเรือน,2.0,0.0,0.0,1.0,0.0,0,demographic
226,62-82-56-81,fa6a3a52806f4a1984b1301ad075d210,Had to spent money because of ceremony,2,ต้องจ่ายเงิน (จำนวนมาก) ในการจัดพิธีต่าง ๆในครัวเรือน,5.0,0.0,0.0,1.0,0.0,1,social
227,62-82-56-81,fa6a3a52806f4a1984b1301ad075d210,Job loss,1,ตกงาน,62.0,,,,,0,economics
228,65-15-41-46,25d1b81ff2cd46a997670bcbac1d1443,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
229,90-40-40-83,1838141539094eae91cf9d2ca9ef172a,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
230,17-43-77-20,a693b5aace2c4d50b86a46cb7d1d470b,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
231,62-90-41-99,8be0c7c8a8004a5d8da92b1032e3c1d0,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
232,67-19-58-45,1c29a82538bc4851b090c42e7e99f89c,Illness of household member,1,Illness of household member,1.0,0.0,1.0,0.0,0.0,1,demographic
233,44-39-34-46,8188610d708742d79697715ebe84957d,Strong decrease of prices for Output,1,ราคาผลผลิตตกต่ำอย่างมาก,21.0,0.0,0.0,0.0,1.0,0,agricultural
234,44-39-34-46,8188610d708742d79697715ebe84957d,"victim of crime (theft, robbery, etc.)",1,โดนขโมยรถ (รถยนต์/จักรยานยนต์/จักรยาน),70.0,0.0,0.0,0.0,0.0,0,social
235,31-39-16-55,2f950768399d41829fd85ed886a6e31a,Strong increase of prices for Input,1,ราคาปัจจัยการผลิตเพิ่มขึ้นอย่างมาก,22.0,,,,,0,agricultural
236,39-34-32-51,1354e0b6092f488d8366f7c7753fb18a,Death of household member,4,Death of household member,2.0,,,,,0,demographic
237,66-37-28-79,88888a0cf859448fa57bee1d0f2ae362,Death of household member,1,Death of household member,2.0,,,,,0,demographic
238,48-51-59-15,7ab705616e8a41f8a48efc935a0eed5c,Flooding of agricultural land,1,Flooding of agricultural land,10.0,0.0,0.0,0.0,1.0,0,agricultural
239,57-10-68-53,2c4eff849ac04cdd8c2593ba62dcab22,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
240,57-10-68-53,2c4eff849ac04cdd8c2593ba62dcab22,Strong decrease of prices for Output,2,ราคาผลผลิตตกต่ำอย่างมาก,21.0,,,,,0,agricultural
241,57-10-68-53,2c4eff849ac04cdd8c2593ba62dcab22,Accident,1,อุบัติเหตุ,24.0,,,,,0,demographic
242,56-11-25-95,ed54b0531e03444280b0b707a53312e0,Illness of household member,1,Illness of household member,1.0,0.0,1.0,0.0,0.0,1,demographic
243,39-35-60-31,316dafb5ae1642ac979bad07e3062927,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
244,90-18-05-24,362c2d5924374c22b02348cc6f55d49c,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,0.0,0.0,0.0,1.0,0,agricultural
245,43-94-34-32,3dd94b4e617f45518cf7f30ea9c91021,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
246,68-37-61-83,332042fb04904eba9baac81439d2febe,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,,,,,0,demographic
247,05-98-10-21,8bc8b2782009412782575abacca8b9b4,Drought,1,Drought,11.0,,,,,0,agricultural
248,93-73-64-66,736decf5fcf64e79b8bb0e2af30be6ca,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
249,93-73-64-66,736decf5fcf64e79b8bb0e2af30be6ca,Strong decrease of prices for Output,1,ราคาผลผลิตตกต่ำอย่างมาก,21.0,,,,,0,agricultural
250,93-73-64-66,736decf5fcf64e79b8bb0e2af30be6ca,Storm,1,พายุ,55.0,,,,,0,agricultural
251,93-73-64-66,736decf5fcf64e79b8bb0e2af30be6ca,Pests and Livestock diseases,1,การระบาดของแมลงและโรคสัตว์,63.0,,,,,0,agricultural
252,83-03-18-57,1d4b194138ed4de59db26a9486e66265,House damage,1,บ้านได้รับความเสียหาย/บ้านพัง,6.0,0.0,1.0,0.0,0.0,0,economics
253,77-68-83-03,41de7a18ead945dbb74a42a52ab54aad,House damage,1,บ้านได้รับความเสียหาย/บ้านพัง,6.0,0.0,1.0,0.0,0.0,0,economics
254,77-68-83-03,41de7a18ead945dbb74a42a52ab54aad,Storm,1,พายุ,55.0,,,,,0,agricultural
255,13-15-29-80,74e4605eebf14a70a9c7252cefc4753d,House damage,1,บ้านได้รับความเสียหาย/บ้านพัง,6.0,,,,,0,economics
256,13-15-29-80,74e4605eebf14a70a9c7252cefc4753d,Storm,1,พายุ,55.0,,,,,0,agricultural
257,37-72-81-46,79b072bbe175429584cb3ddc94e9f2dd,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
258,39-11-97-26,409d76bcee9d4da9930fb0707672a7cf,Drought,1,Drought,11.0,0.0,0.0,0.0,1.0,0,agricultural
259,39-11-97-26,409d76bcee9d4da9930fb0707672a7cf,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
260,99-04-80-54,c1524e7b426c41e3831a041cd96c35ae,Drought,1,Drought,11.0,,,,,0,agricultural
261,51-32-63-56,68cec9fff3ca4d94a641f620eee935a0,Flooding of agricultural land,3,น้ำท่วมที่ดินทางการเกษตร,10.0,,,,,0,agricultural
262,33-14-74-74,855244d1891e4421b76166f81cb9fa40,Strong increase of prices for Input,1,ราคาปัจจัยการผลิตเพิ่มขึ้นอย่างมาก,22.0,,,,,0,agricultural
263,27-76-20-37,42f6bc8f07144bb68740173691918877,Household member left the household,1,การย้ายออกของสมาชิกในครัวเรือน,3.0,,,,,0,others
264,27-76-20-37,42f6bc8f07144bb68740173691918877,Drought,1,ภัยแล้ง,11.0,0.0,0.0,0.0,1.0,0,agricultural
265,27-76-20-37,42f6bc8f07144bb68740173691918877,Strong decrease of prices for Output,1,ราคาผลผลิตตกต่ำอย่างมาก,21.0,0.0,0.0,0.0,1.0,0,agricultural
266,27-76-20-37,42f6bc8f07144bb68740173691918877,Strong increase of prices for Input,1,ราคาปัจจัยการผลิตเพิ่มขึ้นอย่างมาก,22.0,,,,,0,agricultural
267,79-70-43-74,c57d8af172894f11b0c23ea80195218d,Pests and Livestock diseases,1,การระบาดของแมลงและโรคสัตว์,63.0,,,,,0,agricultural
268,52-49-23-67,d7b3efce1ec94ba0a41639290edc81a4,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
269,07-61-93-37,9e1e6699bd3a494fb85b07097d50adfc,Illness of household member,1,Illness of household member,1.0,,,,,0,demographic
270,44-54-43-62,7330fcfc818f499390ac86c7b7f25c54,Strong decrease of prices for Output,1,ราคาผลผลิตตกต่ำอย่างมาก,21.0,0.0,0.0,0.0,0.0,0,agricultural
271,92-46-89-74,4b04f7cf0e05487689b77fc326851988,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
272,55-20-55-81,47826b4a05934d9399eb720fe53e8f5d,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,0.0,1.0,0.0,0.0,0,demographic
273,55-20-55-81,47826b4a05934d9399eb720fe53e8f5d,Drought,3,ภัยแล้ง,11.0,0.0,0.0,0.0,3.0,0,agricultural
274,64-94-98-00,aace480d41ed49d29caf17a1ccc2905b,Pests and Livestock diseases,1,การระบาดของแมลงและโรคสัตว์,63.0,,,,,0,agricultural
275,63-78-54-60,f83a4abffc63499ca5290301ea3c46c8,Had to spent money because of ceremony,1,ต้องจ่ายเงิน (จำนวนมาก) ในการจัดพิธีต่าง ๆในครัวเรือน,5.0,0.0,0.0,0.0,0.0,0,social
276,32-01-69-22,7af01b361637457092c825bc30e4723a,Illness of household member,1,การเจ็บป่วยของสมาชิกในครัวเรือน,1.0,,,,,0,demographic
277,32-01-69-22,7af01b361637457092c825bc30e4723a,Death of household member,1,การเสียชีวิตของสมาชิกในครัวเรือน,2.0,,,,,0,demographic
278,23-58-54-69,a4d42c7876414d4bba2fdbeda8160dc3,Household member left the household,1,การย้ายออกของสมาชิกในครัวเรือน,3.0,,,,,0,others
279,23-58-54-69,a4d42c7876414d4bba2fdbeda8160dc3,Flooding of agricultural land,1,น้ำท่วมที่ดินทางการเกษตร,10.0,0.0,0.0,0.0,0.0,0,agricultural
280,46-10-17-98,f14cad97c89d4b39a4d595f44e01371c,Drought,2,Drought,11.0,,,,,0,agricultural
281,05-24-79-89,bf1c6edea62d4ad48e160dc234ebcfe8,Drought,1,ภัยแล้ง,11.0,,,,,0,agricultural
282,05-24-79-89,bf1c6edea62d4ad48e160dc234ebcfe8,Strong decrease of prices for Output,1,ราคาผลผลิตตกต่ำอย่างมาก,21.0,,,,,0,agricultural
283,57-81-37-53,5397d58a20d44878967ba5205c9cbcfa,Illness of household member,1,Illness of household member,1.0,0.0,0.0,0.0,1.0,0,demographic
284,57-81-37-53,5397d58a20d44878967ba5205c9cbcfa,Strong decrease of prices for Output,1,Strong decrease of prices for Output,21.0,,,,,0,agricultural
285,57-81-37-53,5397d58a20d44878967ba5205c9cbcfa,Strong increase of prices for Input,1,Strong increase of prices for Input,22.0,,,,,0,agricultural
286,52-06-28-22,1e10a7a811cf454da9dc78a5b2783361,Drought,1,Drought,11.0,,,,,0,agricultural
287,06-09-47-15,84f3d5a7e1fc49bc9cb9f1622038b27e,House damage,1,House damage,6.0,,,,,0,economics
288,06-09-47-15,84f3d5a7e1fc49bc9cb9f1622038b27e,Storm,1,Storm,55.0,,,,,0,agricultural
289,08-98-25-59,20cc77fe5a5e4ef4aadc7e7a3f6373c1,Drought,2,ภัยแล้ง,11.0,0.0,0.0,0.0,2.0,0,agricultural
290,08-98-25-59,20cc77fe5a5e4ef4aadc7e7a3f6373c1,Storm,2,พายุ,55.0,0.0,0.0,0.0,2.0,0,agricultural
291,08-98-25-59,20cc77fe5a5e4ef4aadc7e7a3f6373c1,Pests and Livestock diseases,1,การระบาดของแมลงและโรคสัตว์,63.0,0.0,1.0,0.0,1.0,0,agricultural
292,04-68-58-95,2c470c86794346b4ba0f027a666663f2,Drought,1,ภัยแล้ง,11.0,0.0,1.0,0.0,0.0,0,agricultural
293,04-68-58-95,2c470c86794346b4ba0f027a666663f2,"Other, specify",1,"อื่น ๆ , ระบุ",90.0,0.0,1.0,0.0,0.0,0,others
294,43-79-31-74,065e676d0bbe41dc979d367af4169984,Household member left the household,1,Household member left the household,3.0,,,,,0,others
295,43-79-31-74,065e676d0bbe41dc979d367af4169984,Flooding of agricultural land,1,Flooding of agricultural land,10.0,,,,,0,agricultural
296,43-79-31-74,065e676d0bbe41dc979d367af4169984,Drought,1,Drought,11.0,,,,,0,agricultural
297,64-20-83-53,e9f1076b870544eb9b2e7c8f3e3758d2,Drought,1,Drought,11.0,,,,,0,agricultural
298,44-81-73-37,55dee77bd7be4b89a3bbe021967255e4,Flooding of agricultural land,1,Flooding of agricultural land,10.0,0.0,0.0,0.0,1.0,0,agricultural
299,55-34-72-21,25de49387daa4f4daad2622c373e8bb2,Pests and Livestock diseases,1,Pests and Livestock diseases,63.0,,,,,0,agricultural
300,40-71-39-36,24de0225a74a4927abf29e0c16cd2512,Strong decrease of prices for Output,1,ราคาผลผลิตตกต่ำอย่างมาก,21.0,,,,,0,agricultural
301,40-71-39-36,24de0225a74a4927abf29e0c16cd2512,Strong increase of prices for Input,1,ราคาปัจจัยการผลิตเพิ่มขึ้นอย่างมาก,22.0,,,,,0,agricultural
302,92-60-51-23,cd7eb617a68f45348a98ed1f0e7cc226,Flooding on the house/homestead,1,Flooding on the house/homestead,77.0,,,,,0,economics
