,interview__key,interview__id,shocks__id,shocks_detail__id,v31102d,v31102a__0,v31102a__1,v31102a__2,v31102a__3,v31102a__4,v31102a__5,v31102a__6,v31102a__7,v31102a__8,v31102a__9,v31102a__10,v31102a__11,v31102a__12,v31102a__13,v31102a__14,v31102a__15,v31102a__16,v31102a__17,v31102a__18,v31102a__19,rowcode_shock,v31103,v31103a,v31103c,v31104,v31105a,v31105b,v31106a,shockmoneyloss,v31107,v31108a__1,v31108a__2,v31108a__3,v31108a__4,v31108a__5,v31108a__6,v31108a__7,v31108__40,v31108__41,v31108__42,v31108__43,v31108__3,v31108__4,v31108__5,v31108__6,v31108__7,v31108__8,v31108__9,v31108__10,v31108__11,v31108__12,v31108__13,v31108__14,v31108__15,v31108__16,v31108__17,v31108__18,v31108__19,v31108__20,v31108__21,v31108__22,v31108__23,v31108__24,v31108__25,v31108__26,v31108__27,v31108__28,v31108__29,v31108__30,v31108__31,v31108__48,v31108__49,v31108__50,v31108__51,v31108__52,v31108__53,v31108__54,v31108__55,v31108__62,v31108__63,v31108__90,v31108__98,specify_v31108,v31111,v31112a,shockdate,corryear,v31127__0,v31127__1,v31127__2,v31127__3,v31127__4,v31127__5,v31127__98,specify_v31127
47,67-64-40-87,594501512431407bab0651ad617632b4,10,1,Yes,,,,,,,,,,,,,,,,,,,,,1.0,2020,August,10,Medium,20000.0,none,none,20000.0,some other HH,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,2020-08-01T00:00:00,2020.0,1,0,0,0,0,0,0,
48,67-64-40-87,594501512431407bab0651ad617632b4,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,July,45,Medium,30000.0,none,none,30000.0,some other HH,1.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,60.0,2019-07-01T00:00:00,2019.0,0,0,0,1,1,0,0,
49,67-64-40-87,594501512431407bab0651ad617632b4,55,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,September,7,Medium,none,none,none,0.0,some other HH,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,14.0,2020-09-01T00:00:00,2020.0,0,0,0,1,1,0,0,
50,67-64-40-87,594501512431407bab0651ad617632b4,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,Don't know,,7,High,20000.0,none,none,20000.0,some other HH,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,14.0,##N/A##,12017.0,0,0,0,1,0,0,0,
51,67-64-40-87,594501512431407bab0651ad617632b4,63,1,Yes,,,,,,,,,,,,,,,,,,,,,1.0,Don't know,,7,Medium,8000.0,none,none,8000.0,no other HH,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,7.0,##N/A##,12017.0,0,0,0,1,1,0,0,
52,02-19-42-08,69eb414d6d0042ed9cf5b34f74c716ef,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,August,60,High,10000.0,none,none,10000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,60.0,2021-08-01T00:00:00,2021.0,0,0,0,0,1,0,0,
53,02-19-42-08,69eb414d6d0042ed9cf5b34f74c716ef,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,June,30,High,2000.0,none,none,2000.0,most HH in village / commune,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,2021-06-01T00:00:00,2021.0,0,0,0,0,1,0,0,
54,02-19-42-08,69eb414d6d0042ed9cf5b34f74c716ef,21,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,June,Still going on,High,5000.0,none,none,5000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-06-01T00:00:00,2021.0,0,0,0,0,1,0,0,
55,26-09-68-30,32983090c12844adade49307dbc9c88b,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,Don't know,120,High,24000.0,2000.0,none,26000.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,120.0,##N/A##,2019.0,0,0,0,0,1,0,0,
56,26-09-68-30,32983090c12844adade49307dbc9c88b,21,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,November,Still going on,High,none,5000.0,none,5000.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,not yet recovered,2021-11-01T00:00:00,2021.0,1,0,0,0,0,0,0,
57,26-09-68-30,32983090c12844adade49307dbc9c88b,22,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2022,January,Still going on,Medium,none,7000.0,none,7000.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,not yet recovered,2022-01-01T00:00:00,2022.0,1,0,0,0,0,0,0,
58,26-09-68-30,32983090c12844adade49307dbc9c88b,46,0,No,2.0,,,,,,,,,,,,,,,,,,,,0.0,2022,January,1,Low,200.0,none,200.0,400.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1.0,2022-01-01T00:00:00,2022.0,1,0,0,0,0,0,0,
59,81-59-08-80,de115f4b9e294617b163a6d9184de480,1,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2022,January,Still going on,Medium,300.0,500.0,none,800.0,no other HH,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Yes,not yet recovered,2022-01-01T00:00:00,2022.0,1,0,0,0,0,0,0,
60,81-59-08-80,de115f4b9e294617b163a6d9184de480,21,0,No,1.0,2.0,,,,,,,,,,,,,,,,,,,0.0,2020,Don't know,30,High,300.0,none,none,300.0,most HH in country,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,15.0,##N/A##,2020.0,1,0,0,0,0,0,0,
61,81-59-08-80,de115f4b9e294617b163a6d9184de480,21,1,No,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,2021,January,30,High,300.0,none,none,300.0,most HH in country,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,2021-01-01T00:00:00,2021.0,1,0,0,0,0,0,0,
62,16-66-35-33,3f50076a495b4f50a5457c4202fd742f,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,October,30,High,10000.0,none,none,10000.0,most HH in village / commune,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,2021-10-01T00:00:00,2021.0,0,0,0,0,1,0,0,
63,16-66-35-33,3f50076a495b4f50a5457c4202fd742f,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,May,30,Medium,10000.0,none,none,10000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2021-05-01T00:00:00,2021.0,0,0,0,0,1,0,0,
64,35-03-41-81,b958b7c11de342f4a6cc2d1e70fff9ea,22,0,No,2.0,,,,,,,,,,,,,,,,,,,,0.0,2021,March,Still going on,Medium,none,5000.0,none,5000.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-03-01T00:00:00,2021.0,1,0,0,0,0,0,0,
65,58-95-27-21,4437027277bf4f39b6bb825fafbb4d83,5,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2022,March,2,Medium,none,50000.0,none,50000.0,no other HH,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,2.0,2022-03-01T00:00:00,2022.0,1,0,0,0,0,0,0,
66,58-95-27-21,4437027277bf4f39b6bb825fafbb4d83,22,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2022,March,Still going on,High,none,800.0,none,800.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-03-01T00:00:00,2022.0,1,0,0,0,0,0,0,
67,81-31-44-75,358d87e86bac4c13b2581282d13be272,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,Don't know,90,Low,none,5000.0,none,5000.0,most HH in village / commune,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Yes,90.0,##N/A##,2021.0,1,0,0,0,0,0,0,
68,81-31-44-75,358d87e86bac4c13b2581282d13be272,21,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,December,Still going on,Low,20000.0,none,none,20000.0,most HH in country,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,not yet recovered,2021-12-01T00:00:00,2021.0,1,0,0,0,0,0,0,
69,81-31-44-75,358d87e86bac4c13b2581282d13be272,22,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2022,Don't know,Still going on,High,none,9000.0,none,9000.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,not yet recovered,##N/A##,2022.0,1,0,0,0,0,0,0,
70,81-31-44-75,358d87e86bac4c13b2581282d13be272,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,Don't know,,3,Low,none,1000.0,none,1000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1.0,##N/A##,12017.0,1,0,0,0,0,0,0,
71,63-60-24-38,fa7ca444b5d645c8b1a4252b12efde2d,21,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,November,1,High,20000.0,none,none,20000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1.0,2021-11-01T00:00:00,2021.0,1,0,0,0,0,0,0,
72,63-60-24-38,fa7ca444b5d645c8b1a4252b12efde2d,22,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,July,Still going on,High,none,4500.0,none,4500.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-07-01T00:00:00,2021.0,1,0,0,0,0,0,0,
73,63-60-24-38,fa7ca444b5d645c8b1a4252b12efde2d,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,October,60,Low,none,4000.0,none,4000.0,most HH in village / commune,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Yes,90.0,2021-10-01T00:00:00,2021.0,1,0,0,0,0,0,0,
74,70-54-99-25,fe4e7208ac1b4058852243660b639cc5,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,August,14,High,none,none,none,0.0,most HH in village / commune,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,7.0,2019-08-01T00:00:00,2019.0,0,0,0,1,1,0,0,
75,70-54-99-25,fe4e7208ac1b4058852243660b639cc5,21,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2022,April,30,Medium,none,none,none,0.0,most HH in village / commune,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,2022-04-01T00:00:00,2022.0,0,0,0,1,1,0,0,
76,70-54-99-25,fe4e7208ac1b4058852243660b639cc5,22,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2022,April,30,High,none,none,none,0.0,most HH in village / commune,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,2022-04-01T00:00:00,2022.0,1,0,0,0,0,0,0,
77,70-54-99-25,fe4e7208ac1b4058852243660b639cc5,55,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2022,April,7,High,none,1000.0,30000.0,31000.0,most HH in village / commune,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,7.0,2022-04-01T00:00:00,2022.0,1,0,0,0,0,0,0,
78,55-72-29-45,710b673f57ae4c82a0551fdac751c292,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,April,30,Medium,10000.0,none,none,10000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2020-04-01T00:00:00,2020.0,1,0,0,0,0,0,0,
79,55-72-29-45,710b673f57ae4c82a0551fdac751c292,21,0,No,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,0.0,2019,November,1,Medium,175000.0,none,none,175000.0,most HH in country,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,10.0,2019-11-01T00:00:00,2019.0,1,0,0,0,0,0,0,
80,55-72-29-45,710b673f57ae4c82a0551fdac751c292,21,1,No,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,1.0,2020,November,20,Medium,175000.0,none,none,175000.0,most HH in country,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,20.0,2020-11-01T00:00:00,2020.0,1,0,0,0,0,0,0,
81,55-72-29-45,710b673f57ae4c82a0551fdac751c292,22,0,No,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,0.0,2022,January,Still going on,High,36000.0,none,none,36000.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2022-01-01T00:00:00,2022.0,1,0,0,0,0,0,0,
82,94-06-48-65,70f8f1df234d45b6a910de15525b68f7,10,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,July,7,Low,none,none,none,0.0,some other HH,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,14.0,2021-07-01T00:00:00,2021.0,0,0,0,0,1,0,0,
83,94-06-48-65,70f8f1df234d45b6a910de15525b68f7,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,May,30,High,500.0,1600.0,none,2100.0,some other HH,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,45.0,2021-05-01T00:00:00,2021.0,0,0,0,0,1,0,0,
84,99-47-69-76,5f34fdf8afa741aabbbb6eaee57fed8b,62,0,No,4.0,,,,,,,,,,,,,,,,,,,,0.0,2021,Don't know,120,Low,100000.0,none,none,100000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,120.0,##N/A##,2021.0,1,0,0,0,0,0,0,
85,60-13-61-29,26fc74660e624dc19095587d4ad5e639,21,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,November,Still going on,Medium,20000.0,none,none,20000.0,most HH in country,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,not yet recovered,2021-11-01T00:00:00,2021.0,1,0,0,0,0,0,0,
86,60-13-61-29,26fc74660e624dc19095587d4ad5e639,63,0,No,1.0,,,,,,,,,,,,,,,,,,,,0.0,2021,July,1,Low,none,none,500.0,500.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,1.0,2021-07-01T00:00:00,2021.0,1,0,0,0,0,0,0,
87,06-74-61-59,00b6f147422a47d6a8ceef9a7970f928,21,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,Don't know,Still going on,Medium,100.0,600.0,none,700.0,some other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,7.0,##N/A##,2021.0,1,0,0,0,0,0,0,
88,06-74-61-59,00b6f147422a47d6a8ceef9a7970f928,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2021,December,15,High,none,1000.0,none,1000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,30.0,2021-12-01T00:00:00,2021.0,0,0,0,1,0,0,0,
89,57-01-85-50,1e76247a81fb47018d7101b61af1f574,21,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,Don't know,30,Medium,none,2000.0,none,2000.0,most HH in village / commune,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,90.0,##N/A##,2020.0,1,0,0,0,0,0,0,
90,57-01-85-50,1e76247a81fb47018d7101b61af1f574,22,0,No,2.0,,,,,,,,,,,,,,,,,,,,0.0,2020,Don't know,20,Low,none,1800.0,none,1800.0,some other HH,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,##N/A##,2020.0,1,0,0,0,0,0,0,
91,57-01-85-50,1e76247a81fb47018d7101b61af1f574,22,1,No,2.0,,,,,,,,,,,,,,,,,,,,1.0,2021,Don't know,30,Low,none,2000.0,none,2000.0,some other HH,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,30.0,##N/A##,2021.0,1,0,0,0,0,0,0,
92,57-01-85-50,1e76247a81fb47018d7101b61af1f574,55,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2019,May,2,High,3500.0,1500.0,3000.0,8000.0,some other HH,0.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,No,5.0,2019-05-01T00:00:00,2019.0,0,0,0,0,1,0,0,
93,78-49-46-86,71e5a135e5e843dead5f9aa43100cc58,11,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2020,April,15,Medium,5000.0,none,none,5000.0,most HH in village / commune,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,30.0,2020-04-01T00:00:00,2020.0,1,0,0,0,0,0,0,
94,35-43-61-77,da54b16e5cb44ba5944e0bd22295a8a7,63,0,Yes,,,,,,,,,,,,,,,,,,,,,0.0,2022,February,14,High,none,5000.0,30000.0,35000.0,no other HH,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,7.0,2022-02-01T00:00:00,2022.0,0,0,0,0,1,0,0,
